62,10000
-38,9998
-26,9997
19,9996
-88,9993
-86,9992
-62,9990
11,9989
39,9986
65,9985
-60,9983
0,9982
6,9981
-99,9980
29,9977
62,9976
-16,9975
84,9973
30,9972
74,9971
50,9970
-3,9969
9,9967
85,9966
-9,9965
56,9963
-45,9962
-33,9959
-84,9958
57,9957
15,9956
66,9955
55,9954
82,9953
85,9952
-92,9951
-44,9950
-59,9949
68,9947
30,9946
83,9944
-81,9943
-59,9941
-90,9939
74,9938
-69,9937
-77,9936
-16,9935
47,9933
-22,9932
3,9931
-10,9930
-5,9927
-82,9924
87,9923
74,9922
90,9920
-95,9918
-77,9917
-58,9916
-54,9914
14,9913
-98,9911
-2,9909
89,9908
24,9907
36,9906
25,9905
39,9904
-31,9903
19,9902
52,9901
27,9900
-56,9898
-77,9896
28,9895
-82,9894
100,9893
-83,9892
72,9891
-76,9890
-21,9888
-65,9887
15,9886
-48,9885
78,9883
86,9882
86,9880
44,9879
99,9877
-5,9876
75,9875
-55,9874
78,9873
47,9870
71,9869
92,9868
17,9867
69,9865
-14,9864
3,9862
15,9860
-98,9859
88,9858
-49,9857
33,9856
-26,9855
-36,9854
70,9853
-48,9851
-29,9850
3,9849
17,9848
15,9845
-31,9843
20,9842
-78,9841
26,9840
-86,9838
-72,9837
-90,9836
-24,9835
-72,9833
28,9832
73,9831
35,9830
33,9829
24,9828
82,9826
49,9824
-83,9823
66,9822
24,9821
100,9819
92,9818
22,9817
97,9816
2,9815
-29,9814
83,9813
-7,9811
-61,9810
-78,9809
13,9808
81,9807
48,9806
44,9805
54,9804
83,9803
-44,9802
-87,9801
-62,9800
19,9799
-84,9798
95,9797
-13,9796
-79,9795
29,9794
65,9792
-29,9790
-37,9789
99,9788
-99,9787
-42,9786
69,9784
78,9783
-74,9782
61,9781
-59,9780
-89,9779
-19,9777
-17,9776
30,9775
-3,9773
-42,9772
68,9770
57,9768
-70,9767
-77,9766
-98,9765
37,9764
-59,9763
-7,9762
6,9760
82,9759
33,9758
-27,9757
-82,9756
53,9754
-65,9752
-58,9751
90,9750
-61,9749
50,9748
-45,9747
2,9746
-32,9745
-63,9743
-19,9740
-9,9739
55,9738
50,9737
-73,9736
58,9735
-56,9733
-45,9731
28,9729
1,9728
-25,9725
-80,9724
-18,9721
-31,9719
41,9717
50,9716
49,9715
74,9714
35,9713
-31,9712
76,9710
-6,9708
28,9707
-38,9706
-86,9704
-64,9703
3,9701
-24,9700
-43,9698
-91,9697
-36,9696
-22,9695
-8,9694
-56,9693
-50,9692
34,9691
-73,9689
-41,9688
64,9686
-7,9685
-93,9683
-84,9682
-33,9680
-59,9679
62,9676
51,9675
-98,9673
40,9672
52,9671
79,9669
5,9668
20,9666
98,9665
52,9664
24,9663
80,9661
-76,9660
18,9659
-34,9657
99,9656
-41,9653
57,9651
-70,9650
86,9648
-51,9646
-3,9644
74,9643
-67,9642
5,9641
60,9639
-41,9638
-36,9637
4,9636
15,9635
-23,9634
-36,9633
30,9632
23,9631
19,9630
43,9629
29,9628
-28,9627
37,9626
-30,9625
-27,9623
14,9622
71,9619
23,9617
56,9616
-42,9615
48,9613
10,9611
-85,9610
-73,9609
37,9607
23,9606
-94,9605
-9,9604
-64,9602
-62,9601
-12,9600
66,9599
-16,9598
92,9597
11,9595
1,9593
-59,9592
0,9591
-14,9590
-49,9589
36,9588
-44,9586
-67,9585
93,9584
12,9583
-33,9582
83,9581
-44,9578
-29,9577
16,9574
17,9573
-97,9571
-29,9570
-55,9569
-33,9568
-62,9566
7,9564
-43,9563
29,9561
6,9560
-18,9558
-88,9557
-44,9556
-34,9555
-81,9553
-88,9552
98,9551
79,9550
-14,9549
57,9548
-13,9547
-70,9546
59,9545
-80,9544
21,9542
-72,9538
64,9537
4,9536
85,9535
59,9534
-22,9533
-34,9532
-73,9531
-98,9530
-60,9529
-83,9528
-95,9526
43,9525
37,9524
67,9523
46,9518
-49,9517
-77,9516
22,9515
-80,9514
68,9513
-66,9512
4,9511
60,9509
48,9506
-27,9505
86,9504
-59,9503
86,9502
-69,9501
-30,9500
-2,9499
-4,9498
-16,9496
27,9495
-22,9494
-72,9492
-53,9491
42,9490
79,9488
-58,9487
