-1,9998
-15,9997
-6,9995
-51,9994
-33,9993
-47,9992
-55,9990
-18,9989
-49,9988
74,9986
46,9985
-59,9984
-62,9983
46,9982
-11,9981
5,9980
-52,9979
-42,9978
26,9977
-31,9975
34,9974
22,9973
86,9972
42,9970
-12,9969
85,9968
13,9966
-38,9963
-85,9962
-20,9961
-40,9960
50,9959
32,9958
-64,9957
-58,9955
-66,9954
-65,9952
-90,9951
24,9950
73,9948
-28,9947
72,9946
-27,9945
-11,9944
-98,9943
12,9942
-21,9939
-88,9938
3,9937
57,9935
64,9934
87,9933
35,9932
99,9931
14,9930
22,9928
41,9927
-57,9926
-21,9924
81,9923
-27,9922
-54,9921
47,9920
23,9919
-67,9918
83,9917
29,9915
-78,9913
93,9912
-98,9911
-51,9910
-66,9909
-41,9908
74,9906
24,9905
-6,9904
73,9903
-67,9902
-10,9901
42,9900
-76,9899
93,9898
-41,9895
-50,9894
100,9893
58,9891
-46,9889
6,9888
-73,9887
-87,9886
-59,9885
-90,9884
-65,9883
-18,9882
32,9881
-97,9880
-86,9879
-44,9878
5,9877
-55,9875
-52,9874
-16,9873
50,9872
-93,9871
-42,9870
-4,9869
88,9867
34,9866
1,9865
95,9864
84,9863
-89,9861
19,9860
-40,9859
42,9858
98,9857
21,9855
91,9854
51,9852
1,9851
-99,9846
-42,9845
95,9844
26,9843
10,9842
94,9841
-15,9840
100,9839
60,9838
86,9835
58,9833
-44,9831
100,9829
-39,9828
-67,9827
24,9826
94,9825
-57,9822
99,9821
49,9818
99,9817
12,9816
-85,9815
37,9814
39,9813
31,9812
-13,9811
54,9810
-100,9809
44,9808
-99,9807
5,9805
16,9803
-47,9800
45,9799
94,9798
20,9797
-36,9793
-43,9792
-8,9791
-12,9788
-48,9787
51,9786
-100,9784
-62,9783
85,9782
-90,9781
13,9780
-17,9779
-38,9778
-94,9777
4,9776
-60,9775
42,9774
-10,9771
-4,9770
-61,9768
-9,9767
64,9764
-46,9762
-34,9761
34,9760
-14,9759
60,9758
-18,9757
95,9756
-30,9754
44,9752
76,9751
28,9750
70,9749
95,9748
-73,9747
-51,9746
97,9742
18,9740
-51,9739
13,9738
-18,9737
-47,9735
-5,9734
65,9733
81,9732
-8,9731
-59,9730
-5,9729
-8,9728
45,9727
79,9724
-44,9723
63,9722
-70,9720
-8,9719
-32,9718
14,9717
-40,9715
31,9714
46,9713
13,9712
-88,9710
-89,9709
-32,9708
31,9707
-56,9706
-22,9705
2,9704
-61,9703
-76,9700
-29,9697
-89,9693
24,9692
-5,9691
-24,9685
-72,9684
-12,9683
93,9680
-64,9679
-68,9678
4,9677
-34,9676
-21,9675
-71,9673
11,9672
-78,9671
-53,9670
-43,9666
19,9665
56,9664
2,9663
16,9662
-16,9661
-93,9660
-25,9658
-59,9655
-45,9652
88,9648
92,9647
-28,9646
53,9645
0,9644
55,9643
84,9642
-13,9641
-31,9640
72,9639
-50,9638
-28,9636
27,9635
73,9634
-82,9633
90,9632
-15,9630
-92,9628
-96,9627
-29,9626
-8,9625
76,9624
-76,9623
35,9622
-31,9621
87,9620
84,9619
18,9617
-93,9616
-20,9615
-25,9614
-86,9613
-56,9611
42,9609
91,9607
45,9606
100,9603
-1,9602
68,9601
95,9600
-46,9599
-17,9598
59,9594
-79,9591
-90,9590
32,9589
-80,9588
-8,9587
27,9586
27,9584
45,9583
48,9582
-50,9579
55,9576
88,9575
35,9574
27,9573
-21,9572
11,9571
28,9570
-94,9569
-10,9568
-13,9567
78,9566
69,9565
-52,9564
-58,9563
83,9562
68,9561
30,9559
-81,9557
-21,9556
-60,9551
-19,9550
-32,9549
77,9548
24,9546
-52,9545
-99,9544
0,9543
70,9542
-2,9539
-100,9537
64,9536
-79,9535
80,9533
27,9531
-64,9530
-95,9529
-68,9528
75,9526
-92,9525
-47,9524
51,9523
99,9521
-72,9520
79,9519
66,9518
-31,9517
-44,9516
-75,9515
53,9514
-86,9513
-49,9512
84,9510
-70,9508
-73,9506
-81,9504
81,9503
-65,9502
23,9501
-28,9500
52,9497
5,9495
-70,9494
69,9493
-63,9492
-6,9489
61,9488
-79,9487
86,9486
0,9485
-31,9484
-55,9483
-14,9482
12,9481
-92,9480
-26,9479
38,9476
-90,9475
29,9474
-39,9473
-72,9472
94,9471
-33,9466
-75,9465
8,9464
-28,9463
-15,9460
42,9459
61,9458
68,9457
64,9456
-43,9455
100,9454
-100,9453
-83,9452
-79,9451
79,9450
-69,9449
18,9448
-29,9447
-50,9445
-100,9443
55,9439
-93,9438
-18,9437
-95,9436
-1,9435
-57,9434
-92,9433
-93,9432
13,9431
14,9430
3,9429
60,9428
86,9427
-73,9426
12,9425
4,9424
-19,9423
52,9419
4,9417
-69,9415
