-76,10000
69,9999
-33,9997
-58,9996
80,9995
51,9993
-83,9992
-3,9991
55,9990
-3,9989
-65,9988
65,9986
-47,9984
43,9982
81,9981
39,9979
80,9977
-58,9976
30,9975
-31,9973
-23,9972
41,9971
-20,9969
-48,9968
17,9967
-43,9966
57,9965
-92,9964
22,9963
-32,9962
76,9960
-35,9959
10,9958
-96,9957
84,9956
30,9955
-95,9950
-81,9949
-7,9948
-90,9946
73,9942
33,9941
93,9940
-95,9939
69,9937
-20,9936
-68,9935
-6,9934
-73,9932
9,9929
20,9928
-11,9927
-23,9926
-82,9925
27,9920
-2,9919
-16,9918
-49,9917
-20,9916
-86,9915
-10,9914
31,9913
-85,9912
-16,9909
-8,9908
70,9907
29,9906
10,9905
99,9904
2,9902
-36,9901
-61,9899
-34,9898
94,9897
-36,9896
-86,9895
55,9894
-84,9893
52,9892
28,9891
-7,9890
41,9888
74,9887
-64,9885
-75,9884
-77,9883
-24,9882
9,9881
27,9880
7,9879
-4,9878
53,9876
-33,9875
-77,9872
46,9871
16,9870
-82,9869
-5,9868
-28,9867
61,9866
-39,9865
-73,9863
74,9860
74,9859
38,9857
-54,9856
-83,9853
78,9852
-79,9851
91,9849
-28,9848
9,9846
100,9845
73,9844
-96,9843
-48,9842
89,9841
-39,9840
38,9839
-35,9838
-46,9834
-74,9833
-24,9832
10,9831
-67,9830
-64,9829
-84,9828
-57,9827
50,9826
9,9825
15,9823
-67,9822
-93,9820
41,9817
-51,9815
54,9812
98,9811
58,9810
48,9809
-16,9808
27,9806
15,9805
-64,9804
75,9803
-78,9802
90,9801
-9,9800
88,9799
5,9798
-7,9797
-47,9796
41,9795
-57,9794
71,9793
49,9792
69,9791
-94,9790
68,9789
-75,9788
-25,9787
-67,9786
32,9785
-97,9784
-41,9782
60,9780
-36,9779
-99,9778
80,9777
43,9776
75,9774
-20,9773
61,9772
-60,9771
57,9770
38,9768
-95,9766
26,9765
-27,9764
-66,9763
-34,9762
-86,9761
-49,9756
-11,9755
-86,9754
93,9751
-74,9749
-33,9748
-85,9747
-31,9746
-80,9745
-91,9744
