30,10000
-185,9999
50,9998
-156,9997
-145,9996
-353,9995
-66,9994
-20,9993
-186,9992
-91,9991
3,9990
-142,9989
-134,9988
114,9987
471,9986
-13,9985
69,9984
-216,9983
-67,9982
-68,9981
313,9980
-89,9979
-157,9978
-86,9977
189,9976
16,9975
-176,9974
-216,9973
-96,9972
27,9971
-125,9970
-182,9969
-316,9968
165,9967
-82,9966
50,9965
-240,9964
125,9963
-137,9962
100,9961
104,9960
68,9959
42,9958
-134,9957
26,9956
159,9955
-66,9954
232,9953
-217,9952
-126,9951
-325,9950
-98,9949
139,9948
167,9947
-201,9946
204,9945
316,9944
30,9943
-23,9942
-38,9941
22,9940
72,9939
280,9938
-118,9937
-128,9936
-133,9935
-50,9934
-35,9933
-125,9932
-272,9931
263,9930
-294,9929
174,9928
-30,9927
38,9926
267,9925
-416,9924
179,9923
-160,9922
-26,9921
-199,9920
83,9919
197,9918
-23,9917
114,9916
4,9915
-227,9914
346,9913
-86,9912
-64,9911
-111,9910
321,9909
-32,9908
-78,9907
140,9906
187,9905
302,9904
-242,9903
-112,9902
220,9901
166,9900
-215,9899
-318,9898
263,9897
-124,9896
76,9895
206,9894
-195,9893
-65,9892
-44,9891
-85,9890
312,9889
246,9888
-15,9887
73,9886
93,9885
-123,9884
-248,9883
168,9882
1,9881
-109,9880
340,9879
155,9878
104,9877
250,9876
100,9875
60,9874
-90,9873
125,9872
359,9871
-438,9870
10,9869
293,9868
-164,9867
408,9866
47,9865
-69,9864
26,9863
-115,9862
32,9861
287,9860
140,9859
82,9858
144,9857
107,9856
277,9855
168,9854
-447,9853
5,9852
46,9851
-204,9850
179,9849
-374,9848
83,9847
181,9846
373,9845
-246,9844
130,9843
103,9842
445,9841
-28,9840
-68,9839
-442,9838
-4,9837
251,9836
-14,9835
305,9834
-187,9833
414,9832
10,9831
-198,9830
127,9829
-357,9828
184,9827
218,9826
-47,9825
-404,9824
243,9823
-212,9822
336,9821
-309,9820
-50,9819
180,9818
52,9817
180,9816
-35,9815
-176,9814
187,9813
131,9812
-139,9811
-201,9810
27,9809
54,9808
-38,9807
104,9806
-232,9805
-78,9804
180,9803
207,9802
27,9801
63,9800
-63,9799
-98,9798
-15,9797
-132,9796
-64,9795
-68,9794
-4,9793
89,9792
-38,9791
-333,9790
20,9789
128,9788
-190,9787
-105,9786
232,9785
250,9784
-151,9783
126,9782
114,9781
-392,9780
-343,9779
-164,9778
-121,9777
-41,9776
190,9775
145,9774
397,9773
151,9772
240,9771
-89,9770
51,9769
267,9768
-17,9767
-119,9766
-99,9765
344,9764
157,9763
118,9762
-180,9761
-172,9760
-87,9759
153,9758
42,9757
-265,9756
-100,9755
124,9754
-414,9753
-41,9752
116,9751
-5,9750
-150,9749
-28,9748
460,9747
170,9746
-390,9745
-97,9744
49,9743
126,9742
-50,9741
-280,9740
-34,9739
-96,9738
55,9737
-80,9736
-6,9735
72,9734
59,9733
-293,9732
321,9731
-71,9730
219,9729
123,9728
1,9727
139,9726
17,9725
99,9724
-107,9723
-58,9722
-24,9721
-311,9720
-195,9719
-36,9718
-191,9717
282,9716
-122,9715
128,9714
141,9713
-62,9712
-124,9711
-29,9710
-339,9709
30,9708
227,9707
-174,9706
215,9705
113,9704
58,9703
15,9702
-41,9701
392,9700
-123,9699
38,9698
78,9697
-35,9696
-96,9695
-351,9694
-167,9693
-197,9692
-143,9691
-33,9690
57,9689
9,9688
-61,9687
-94,9686
3,9685
-178,9684
78,9683
-3,9682
-33,9681
-20,9680
58,9679
41,9678
-77,9677
-102,9676
126,9675
58,9674
69,9673
128,9672
225,9671
-165,9670
-233,9669
-98,9668
-200,9667
92,9666
-4,9665
98,9664
115,9663
195,9662
-132,9661
397,9660
-239,9659
138,9658
55,9657
89,9656
-167,9655
31,9654
-247,9653
224,9652
169,9651
-69,9650
111,9649
-337,9648
-35,9647
6,9646
-33,9645
96,9644
258,9643
-165,9642
155,9641
-90,9640
307,9639
-118,9638
-61,9637
33,9636
218,9635
-129,9634
-212,9633
372,9632
124,9631
136,9630
181,9629
106,9628
110,9627
114,9626
-20,9625
164,9624
-278,9623
84,9622
-16,9621
1,9620
-45,9619
23,9618
-241,9617
-111,9616
92,9615
194,9614
-25,9613
183,9612
114,9611
169,9610
-58,9609
111,9608
254,9607
-89,9606
380,9605
-243,9604
89,9603
-26,9602
-356,9600
33,9599
-295,9598
-47,9597
170,9596
194,9595
-173,9594
61,9593
-108,9592
-250,9591
25,9590
-264,9589
185,9588
98,9587
-208,9586
-154,9585
-161,9584
53,9583
123,9582
142,9581
95,9580
-49,9579
1,9578
218,9577
-19,9576
84,9575
-38,9574
-13,9573
22,9572
-228,9571
2,9570
-67,9569
-308,9568
-57,9567
365,9566
168,9565
155,9564
-94,9563
39,9562
-212,9561
-3,9560
-77,9559
-254,9558
105,9557
287,9556
-138,9555
-39,9554
-267,9553
25,9552
56,9551
104,9550
-118,9549
25,9548
-125,9547
357,9546
-155,9545
109,9544
270,9543
133,9542
-101,9541
-93,9540
72,9539
378,9538
122,9537
-14,9536
-95,9535
52,9534
38,9533
163,9532
-13,9531
-90,9530
24,9529
188,9528
-117,9527
83,9526
14,9525
-348,9524
129,9523
-228,9522
-82,9521
-98,9520
98,9519
-230,9518
259,9517
41,9516
74,9515
-234,9514
29,9513
51,9512
40,9511
184,9510
-1,9509
-177,9508
-165,9507
-162,9506
172,9505
-140,9504
-212,9503
97,9502
-234,9501
63,9500
91,9499
68,9498
126,9497
152,9496
30,9495
-22,9494
21,9493
-68,9492
258,9491
-62,9490
190,9489
327,9488
233,9487
45,9486
13,9485
-285,9484
-173,9483
263,9482
-168,9481
411,9480
-166,9479
261,9478
-329,9477
391,9476
8,9475
494,9474
-306,9473
-237,9472
192,9471
-5,9470
-167,9469
172,9468
-6,9467
199,9466
420,9465
258,9464
-271,9463
118,9462
131,9461
58,9460
264,9459
90,9458
211,9457
-52,9456
-514,9455
113,9454
-93,9453
180,9452
-8,9451
-223,9450
-230,9449
-254,9448
199,9447
-139,9446
-138,9445
-223,9444
-132,9443
-46,9442
-163,9441
-278,9440
38,9439
-94,9438
-66,9437
159,9436
89,9435
-313,9434
-27,9433
262,9432
-16,9431
211,9430
-120,9429
3,9428
-17,9427
97,9426
-34,9425
62,9424
59,9423
-41,9422
83,9421
-223,9420
-81,9419
272,9418
12,9417
-3,9416
-168,9415
-316,9414
124,9413
-178,9412
-285,9411
-115,9410
-324,9409
161,9408
-220,9407
-92,9406
-91,9405
-238,9404
359,9403
50,9402
-152,9401
-213,9400
-144,9399
74,9398
-292,9397
-295,9396
-197,9395
-79,9394
-295,9393
-12,9392
39,9391
-223,9390
62,9389
-177,9388
-231,9387
228,9386
-67,9385
25,9384
55,9383
-57,9382
52,9381
-29,9380
46,9379
42,9378
382,9377
285,9376
114,9375
31,9374
-26,9373
-106,9372
-228,9371
-179,9370
-215,9369
20,9368
-95,9367
-253,9366
-54,9365
-69,9364
192,9363
117,9362
131,9361
417,9360
190,9359
110,9358
-87,9357
-263,9356
221,9355
430,9354
115,9353
-281,9352
127,9351
82,9350
101,9349
26,9348
-51,9347
4,9346
-152,9345
-14,9343
13,9342
-34,9341
61,9340
-67,9339
328,9338
-4,9337
85,9336
-103,9335
35,9334
19,9333
-100,9332
444,9331
208,9330
-48,9329
-53,9328
-202,9327
-293,9326
183,9325
345,9324
212,9323
434,9322
-49,9321
20,9320
141,9319
188,9318
-305,9317
250,9316
-173,9315
132,9314
-362,9313
-8,9312
-96,9311
65,9310
-6,9309
-52,9308
76,9307
155,9306
108,9305
133,9304
361,9303
57,9302
-69,9301
-64,9300
74,9299
93,9298
20,9297
-167,9296
-60,9295
-388,9294
39,9293
6,9292
-193,9291
86,9290
240,9289
-74,9288
273,9287
-189,9286
58,9285
31,9284
64,9283
-86,9282
-49,9281
142,9280
44,9279
-381,9278
-108,9277
186,9276
-44,9275
-222,9274
200,9273
-148,9272
115,9271
87,9270
49,9269
77,9268
-272,9267
-181,9266
424,9265
-66,9264
-167,9263
-416,9262
237,9261
250,9260
-69,9259
8,9258
69,9257
361,9256
-361,9255
-271,9254
-41,9253
81,9252
-136,9251
-77,9250
-156,9249
323,9248
355,9247
-273,9246
-399,9245
373,9244
-108,9243
-217,9242
-8,9241
-23,9240
-145,9239
-120,9238
-128,9237
-302,9236
-197,9235
-96,9234
-148,9233
51,9232
221,9231
-80,9230
-359,9229
-347,9228
-254,9227
214,9226
196,9225
299,9224
-106,9223
211,9222
-27,9221
185,9220
-167,9219
309,9218
