23,10000
-61,9998
-30,9997
76,9996
-14,9995
63,9994
-66,9993
70,9991
-5,9990
-61,9988
74,9987
-48,9985
-72,9984
54,9981
75,9980
82,9979
-96,9978
3,9977
-28,9976
-21,9975
-82,9973
-38,9972
-57,9971
-37,9967
-52,9966
95,9965
-26,9964
-41,9962
1,9961
64,9960
-51,9959
-46,9958
-45,9957
-70,9956
35,9955
-90,9954
-37,9953
2,9951
-25,9950
74,9946
100,9945
-47,9943
67,9942
89,9941
-3,9940
70,9939
97,9938
-62,9937
-72,9936
-85,9935
-89,9934
77,9933
-50,9932
58,9931
-53,9930
-47,9929
-46,9928
-50,9927
5,9926
22,9925
-98,9924
-37,9923
-74,9922
96,9921
62,9920
-87,9919
60,9918
-16,9917
-85,9916
3,9915
7,9914
-51,9913
93,9912
-81,9910
81,9909
68,9907
4,9906
99,9904
75,9902
38,9901
46,9900
-94,9897
-6,9896
84,9894
-55,9893
37,9891
-63,9890
-1,9886
53,9885
-76,9884
72,9882
-79,9881
-53,9879
65,9878
-47,9877
88,9876
-81,9875
-71,9874
-84,9873
-76,9871
2,9868
45,9867
-25,9865
-29,9864
55,9863
83,9862
30,9861
26,9860
66,9859
54,9858
5,9857
-66,9856
-47,9855
53,9854
50,9853
-40,9852
-13,9850
-97,9848
-75,9847
-76,9845
-56,9844
0,9843
1,9842
1,9841
-19,9840
35,9839
50,9837
-6,9836
18,9835
39,9834
42,9833
-21,9832
71,9831
-40,9827
69,9826
19,9825
-3,9823
27,9822
61,9821
11,9820
-36,9819
-79,9817
39,9816
-93,9813
-89,9812
-81,9810
-12,9808
-53,9807
-33,9806
88,9805
28,9804
94,9802
84,9801
87,9799
-77,9798
-62,9797
-91,9796
8,9795
-57,9794
70,9793
-47,9792
90,9791
66,9790
-26,9789
-50,9788
46,9785
49,9784
-53,9783
84,9782
88,9781
82,9780
-76,9779
-19,9777
-87,9776
-60,9775
-57,9774
52,9771
-83,9770
-17,9768
-69,9763
6,9761
-80,9760
63,9759
-23,9758
-42,9757
-79,9756
47,9755
28,9754
24,9753
-72,9752
-17,9751
21,9750
20,9749
49,9748
-8,9747
75,9746
50,9745
-47,9744
48,9743
67,9742
-73,9740
-67,9739
22,9738
-43,9737
38,9736
87,9733
-11,9732
-16,9731
1,9730
15,9729
-40,9728
-67,9727
77,9724
60,9720
-21,9719
25,9717
67,9716
-24,9715
94,9713
-75,9712
70,9711
30,9710
-39,9709
-74,9708
-98,9707
13,9706
-76,9704
28,9703
-30,9701
