12,10000
29,9999
-62,9998
-76,9997
-78,9995
-90,9994
71,9993
55,9990
77,9988
56,9987
35,9986
-63,9985
84,9984
26,9983
-71,9981
95,9980
90,9979
40,9978
-46,9976
69,9975
-73,9970
-56,9969
-94,9968
8,9966
60,9964
-48,9960
64,9957
-85,9954
96,9952
40,9951
42,9950
81,9947
67,9946
-54,9945
18,9944
-30,9943
73,9942
49,9941
-4,9939
54,9938
-41,9936
31,9934
-99,9932
-98,9931
-93,9930
50,9927
46,9925
35,9924
-79,9921
-79,9920
-18,9919
19,9918
-45,9917
-78,9915
-34,9913
22,9912
4,9911
-16,9910
-11,9909
-55,9908
-5,9906
-47,9904
56,9903
-61,9902
4,9899
-77,9898
43,9897
-24,9896
-61,9895
2,9891
-24,9890
85,9889
-87,9886
31,9885
-8,9884
70,9883
60,9882
-88,9881
94,9880
-99,9879
-70,9878
-18,9877
-26,9876
-31,9875
-39,9874
76,9872
95,9870
32,9868
43,9867
-100,9865
-50,9864
-90,9863
17,9860
-71,9859
-37,9858
56,9857
-30,9856
58,9855
71,9853
-10,9852
-70,9851
-17,9850
84,9849
-36,9848
-84,9847
-44,9846
-55,9844
24,9843
-63,9842
24,9841
32,9839
-26,9838
57,9837
21,9836
-22,9834
25,9833
52,9832
14,9831
-100,9828
-63,9827
-60,9826
69,9825
-96,9824
-49,9823
-51,9822
78,9821
-26,9820
-5,9818
28,9817
-92,9816
-10,9815
-61,9814
68,9813
26,9812
69,9811
40,9810
10,9807
-32,9805
-25,9804
-71,9803
10,9802
59,9801
93,9800
-36,9798
-32,9797
-90,9796
77,9795
-88,9794
65,9793
51,9792
-95,9791
96,9788
-20,9785
-91,9783
11,9782
-99,9780
-48,9779
-44,9778
61,9777
83,9776
39,9774
20,9772
1,9770
-97,9769
37,9768
11,9767
20,9765
-3,9764
-18,9763
71,9761
-38,9760
-13,9758
25,9756
71,9755
-7,9753
-15,9752
-51,9749
38,9748
-66,9745
23,9744
-42,9743
42,9742
-5,9741
-76,9739
44,9737
59,9736
-39,9735
-62,9733
76,9730
-40,9728
-80,9723
59,9722
9,9721
-90,9720
20,9719
4,9717
-60,9716
17,9715
-98,9714
-41,9713
38,9712
-64,9711
-78,9710
-63,9709
-96,9708
-85,9706
-65,9705
78,9702
-53,9701
53,9700
25,9697
-99,9696
-2,9695
86,9694
-4,9693
-17,9692
-93,9690
12,9689
-98,9688
-19,9687
51,9686
45,9685
-38,9684
-71,9680
-34,9679
-55,9677
27,9676
-10,9672
-12,9671
69,9670
20,9669
9,9668
-14,9667
-88,9665
-67,9662
88,9661
21,9659
90,9658
-53,9657
80,9655
12,9654
-8,9653
82,9651
-17,9650
41,9649
-66,9648
-20,9647
-57,9646
8,9645
-14,9644
3,9643
-7,9640
87,9639
0,9638
63,9637
72,9636
77,9635
94,9634
50,9633
65,9632
-9,9631
83,9630
-3,9629
97,9627
12,9626
31,9625
4,9624
1,9623
-68,9622
-2,9620
-48,9619
20,9617
-99,9616
75,9615
48,9614
70,9613
84,9612
7,9611
51,9610
-27,9609
81,9608
26,9607
13,9606
-54,9605
-11,9604
1,9601
28,9600
46,9599
52,9598
18,9597
-10,9595
-90,9593
46,9592
66,9590
-61,9589
-59,9588
69,9587
-93,9586
-68,9583
-25,9582
31,9581
-28,9580
72,9579
-60,9578
79,9577
-66,9576
39,9575
17,9574
92,9573
-51,9572
7,9571
96,9570
85,9568
-59,9566
37,9565
81,9563
4,9562
78,9561
-45,9560
15,9559
10,9557
-98,9556
76,9555
24,9554
-15,9553
71,9552
54,9550
-21,9549
6,9548
-67,9547
68,9546
-4,9545
-54,9544
-38,9543
-83,9542
-100,9541
4,9538
30,9537
-52,9536
-47,9535
8,9533
22,9532
20,9531
76,9530
56,9529
16,9528
-94,9527
-43,9526
-8,9525
-63,9524
-92,9522
39,9521
74,9520
-19,9519
-13,9518
-50,9517
61,9516
-60,9513
-66,9512
62,9510
43,9509
10,9508
78,9507
32,9506
97,9505
85,9504
19,9503
90,9501
25,9500
89,9497
61,9495
8,9493
92,9491
68,9490
41,9489
45,9488
40,9487
-75,9486
32,9485
-82,9484
35,9483
-3,9482
80,9481
8,9480
97,9479
-80,9478
-28,9477
26,9475
-76,9474
97,9473
46,9472
19,9471
71,9470
-72,9469
-79,9468
-15,9466
43,9464
-66,9463
54,9462
50,9459
-83,9458
-70,9457
72,9455
92,9454
50,9453
14,9452
-60,9451
-18,9450
-76,9449
47,9448
94,9447
8,9446
-82,9445
4,9444
-42,9443
22,9442
-33,9441
-24,9440
73,9435
-26,9433
69,9432
-72,9431
86,9429
-9,9428
60,9427
50,9426
-77,9425
9,9424
37,9423
-24,9422
-5,9421
-57,9420
48,9419
-12,9418
-10,9417
-80,9414
-14,9413
43,9412
75,9411
87,9407
-72,9406
-28,9404
93,9403
-72,9402
61,9400
-44,9399
8,9398
-30,9397
1,9394
15,9392
-98,9391
-11,9389
-35,9388
-41,9387
-41,9385
1,9384
23,9383
14,9382
72,9381
-15,9380
11,9379
77,9378
80,9377
-100,9376
-10,9375
94,9374
83,9373
-29,9370
-51,9369
8,9368
89,9367
8,9366
-41,9365
-13,9364
51,9362
46,9360
-38,9358
33,9357
25,9356
-12,9355
35,9354
65,9352
70,9351
45,9347
-19,9345
-79,9341
-52,9340
81,9337
1,9336
100,9333
61,9332
-56,9331
-18,9330
49,9329
-63,9328
73,9326
10,9325
46,9323
38,9321
60,9320
-23,9319
-41,9318
88,9317
-94,9316
34,9315
36,9313
-100,9312
-3,9311
36,9310
86,9309
-6,9308
100,9307
96,9306
44,9305
-89,9304
-98,9303
-36,9302
3,9301
-13,9300
35,9299
45,9297
-69,9295
2,9293
12,9291
40,9290
-6,9289
36,9288
7,9287
-100,9286
-100,9283
-47,9282
-49,9279
-31,9277
3,9275
71,9274
57,9272
-61,9271
-62,9270
-2,9269
75,9268
-90,9266
-11,9265
53,9263
65,9262
-60,9261
98,9257
52,9255
-78,9254
69,9253
-80,9252
-55,9251
36,9250
-11,9249
20,9248
-42,9247
-90,9246
-84,9245
79,9244
-55,9241
-55,9240
-42,9239
-61,9238
47,9237
-29,9236
-42,9235
47,9234
45,9233
85,9231
84,9230
80,9229
-97,9227
59,9225
-43,9224
85,9223
-32,9219
-35,9218
-27,9217
-22,9215
-76,9214
-8,9213
-27,9212
94,9211
10,9210
17,9209
-69,9208
15,9207
-83,9206
60,9205
-2,9203
8,9202
-52,9201
-13,9200
57,9199
-5,9198
19,9196
